,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
23,5a2e67f0-39d2-595c-8e52-a2835ed2a7d85a2e67f0-39d2-595c-8e52-a2835ed2a7d8,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,1,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,White/Black/Photon Dust/Wolf Grey,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/cb50d198-795a-44a2-aea7-43bbbfdf1034/image.jpg"
24,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8908c2708-83c8-5a31-8fe9-280a70e77361,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,2,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,908c2708-83c8-5a31-8fe9-280a70e77361,Black/Burgundy Crush/Geode Teal/Purple Ink,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/c7269707-b3fc-44b3-8b4e-362965ad3612/image.jpg"
25,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8cceea252-b8ef-5ec1-829a-8fa2398ec1eb,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,3,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,cceea252-b8ef-5ec1-829a-8fa2398ec1eb,Wolf Grey/Black/White/Volt,130,130.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/9b096181-bedb-426f-92c4-c70b8bf1550d/image.jpg"
26,5a2e67f0-39d2-595c-8e52-a2835ed2a7d83b07ef9b-625b-52c0-8188-813c9504487e,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,4,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,3b07ef9b-625b-52c0-8188-813c9504487e,Midnight Navy/Black/Racer Blue/Pure Platinum,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5b016276-1864-41f4-8614-9688a2c9c091/image.jpg"
27,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8dc1ebb1b-60c3-547e-a508-a08863d80518,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,5,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,dc1ebb1b-60c3-547e-a508-a08863d80518,University Red/Midnight Navy/Blue Joy/Sea Glass,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b3a0452d-5e02-4df6-9d92-aa326c0dceba/image.jpg"
28,5a2e67f0-39d2-595c-8e52-a2835ed2a7d85ce50274-a5ac-5158-b137-f9c31ee7d2ad,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,6,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,5ce50274-a5ac-5158-b137-f9c31ee7d2ad,Black/Khaki/Deep Jungle/Safety Orange,140,140.0,False,False,True,True,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5f1d0be4-7127-4300-816b-7526ea7cdfee/image.jpg"
29,5a2e67f0-39d2-595c-8e52-a2835ed2a7d898bb0f11-8119-53dd-bf9c-218b17101cec,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,7,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,98bb0f11-8119-53dd-bf9c-218b17101cec,Black/Green Abyss/Baltic Blue/Hyper Pink,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/41a4652a-8447-4d1d-8a58-8797769eb423/image.jpg"
30,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8ce05c5ee-bc8c-5bc3-b356-f6ecf8394248,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,8,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,ce05c5ee-bc8c-5bc3-b356-f6ecf8394248,University Red/Midnight Navy/Blue Joy/Sea Glass,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/0cd78d1b-b5e7-4a5a-891d-062195ea8bfc/image.jpg"
31,5a2e67f0-39d2-595c-8e52-a2835ed2a7d83aff3c92-e9cc-5f48-a16a-db3f8659620b,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,9,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,3aff3c92-e9cc-5f48-a16a-db3f8659620b,Deep Jungle/Emerald Rise/Polar/Track Red,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/13e71621-af89-468d-a854-913766318fb3/image.jpg"
32,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8ec28463c-e2b6-5841-9e40-77a7961acafc,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,10,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,ec28463c-e2b6-5841-9e40-77a7961acafc,Black/Light Crimson/White,130,130.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/41212b15-c110-4d60-95f2-8d1d3ddf8150/image.jpg"
33,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8b9a3a0ce-65cb-5121-8a0d-5b4dc2ebf8ad,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,11,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,b9a3a0ce-65cb-5121-8a0d-5b4dc2ebf8ad,White/Light Orewood Brown/Phantom/Obsidian,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3e7a4215-aad1-482e-ad0c-cf216f3b3145/image.jpg"
34,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8cfa8277f-561b-5c05-bb23-572c66dbfc8a,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,12,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,cfa8277f-561b-5c05-bb23-572c66dbfc8a,Racer Blue/Black/Sundial/White,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b2e0a374-faed-4e50-810e-c8ca9dd20ea8/image.jpg"
35,5a2e67f0-39d2-595c-8e52-a2835ed2a7d843df8964-3573-573f-bb5f-60216edd65a3,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,13,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,43df8964-3573-573f-bb5f-60216edd65a3,Black/Sail/Jade Ice/Citron Tint,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/1290c2bc-6ae9-4e2e-abd2-daad9c0f5791/image.jpg"
36,5a2e67f0-39d2-595c-8e52-a2835ed2a7d83461920e-3e3e-50c9-8f27-1e541bac5881,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,14,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,3461920e-3e3e-50c9-8f27-1e541bac5881,Black/White/Bright Mandarin/Multi-Color,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8351daf2-548f-4a40-8dff-18453452aed6/image.jpg"
37,5a2e67f0-39d2-595c-8e52-a2835ed2a7d85c145d08-b96a-5f92-bf12-96cd0592b530,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,15,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,5c145d08-b96a-5f92-bf12-96cd0592b530,Black/Iron Grey/White,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ae209260-d1a2-41d1-bb9e-4ae639b914a6/image.jpg"
38,5a2e67f0-39d2-595c-8e52-a2835ed2a7d88a825151-cd2d-5785-bac9-96744521f35d,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,16,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,8a825151-cd2d-5785-bac9-96744521f35d,Light Iron Ore/Flat Pewter/Mica Green/Black,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7993653d-5ad0-4f4c-a3c5-8cb744a1f20a/image.jpg"
39,5a2e67f0-39d2-595c-8e52-a2835ed2a7d80a8e734a-a4a2-5208-bc0a-732bc2df6313,5a2e67f0-39d2-595c-8e52-a2835ed2a7d8,7ad5a932-62a8-4a25-82c6-53fa4bcceb43,53fa4bcceb43,17,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Black/Photon Dust/Wolf Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-102,0a8e734a-a4a2-5208-bc0a-732bc2df6313,White/Chile Red/Coconut Milk/Black,130,130.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7ff2e824-a8e5-482a-aedf-8a7604c0a401/image.jpg"
